epoch	loss	acc-top1	lr	batch	batch-time	epoch-time
53	0.04478931171123428	1.0	0.001	1	1.0557416665433632	209.0721366405487
54	0.1392527800617796	0.9595959595959596	0.001	1	1.0542933796391343	208.7905056476593
55	0.23613895069469104	0.9040404040404041	0.001	1	1.0144982976142807	200.9206371307373
56	0.06052566989503726	1.0	0.001	1	1.0561583812790687	209.1495132446289
57	0.05061186910277665	0.9949494949494949	0.001	1	1.0551494167308615	208.97299003601074
58	0.028943549201946066	1.0	0.001	1	1.0540720525414053	208.74972939491272
59	0.025012334789892638	1.0	0.001	1	1.0550034551909475	208.92971658706665
60	0.02118882265957919	1.0	0.001	1	1.0490517471775864	207.77551007270813
61	0.019923621355885206	1.0	0.001	1	1.013612116226042	200.74563479423523
62	0.018645113164728336	1.0	0.001	1	1.0154012670420638	201.09081602096558
63	0.017584821190496886	1.0	0.001	1	1.0053190594971781	199.09149193763733
64	0.016694572236802842	1.0	0.001	1	1.0039194184120255	198.80670070648193
65	0.01586572810856983	1.0	0.001	1	0.9960814389315519	197.2783272266388
66	0.01518973136189008	1.0	0.001	1	1.0068934048065032	199.39827847480774
67	0.014616480379393606	1.0	0.001	1	0.994823390787298	197.0253279209137
68	0.014175494511922201	1.0	0.001	1	0.9942943495933456	196.9225115776062
69	0.013604434451671562	1.0	0.001	1	0.9968302707479457	197.41039443016052
70	0.013008409678333938	1.0	0.001	1	1.0022422556925301	198.51115942001343
71	0.012607584698031646	1.0	0.001	1	0.997550657301238	197.56519603729248
