epoch	loss	acc-top1	acc-top5	lr	batch	batch-time	epoch-time
22	0.7063988086824036	0.8124148054943903	0.9523959316346859	0.01	32	0.7647489209637595	228.7089958190918
23	0.6889705231970457	0.815770158330712	0.9557512844710077	0.01	32	0.764341169376437	228.5765199661255
24	0.6734922937943374	0.8225857187794904	0.9569046870084932	0.01	32	0.7642934665233395	228.56577563285828
25	0.6383133794547152	0.8303449722134844	0.9621474258152459	0.01	32	0.7653705858466617	228.88668489456177
26	0.636148145017077	0.8263604907203523	0.9627765544720562	0.01	32	0.7650967361935006	228.79624104499817
27	0.5958950912301191	0.8409353046031247	0.9635105379050015	0.01	32	0.7636191948600437	228.36274552345276
28	0.5872373967922195	0.847541155499633	0.9666561811890532	0.01	32	0.7630505721305924	228.18987393379211
29	0.5660201535980394	0.8483799937087134	0.968124148054944	0.01	32	0.7637114963403913	228.39218091964722
30	0.5580226856294488	0.8508965083359546	0.9699066792492398	0.01	32	0.7625673829911146	228.04717922210693
31	0.530037844544801	0.8543567159484114	0.9739960155185069	0.01	32	0.7647144818385708	228.67994832992554
32	0.5244592781322888	0.8606480025165146	0.9693824053685646	0.01	32	0.7630738550205295	228.20292282104492
33	0.5275332879455157	0.8600188738597043	0.9699066792492398	0.01	32	0.763525537025171	228.33209490776062
34	0.47322417260516275	0.8767956380413128	0.9736814511901017	0.01	32	0.7625375248516683	228.0324993133545
35	0.4793889405305648	0.8718674635629653	0.9737863059662367	0.01	32	0.7631742172815329	228.22600984573364
36	0.47431158241991156	0.8744888329663416	0.9767222396980182	0.01	32	0.7643392883415605	228.57635235786438
37	0.44141239173459573	0.8841354723707665	0.9758834014889378	0.01	32	0.7622115061833308	227.94403839111328
38	0.453209581972106	0.8771102023697179	0.9759882562650729	0.01	32	0.7641244373193952	228.50366139411926
39	0.4279286332683917	0.8866519869980077	0.9782950613400441	0.01	32	0.7632124049209034	228.23181128501892
40	0.4254114252098254	0.8882248086400335	0.9808115759672853	0.01	32	0.7638727797313677	228.42834305763245
41	0.4321040549692748	0.8846597462514417	0.9785047708923141	0.01	32	0.7653552425346247	228.87995314598083
42	0.40813154027786247	0.8927335640138409	0.9798678829820698	0.01	32	0.7645676646344239	228.6375858783722
43	0.4210098312250333	0.8859180035650623	0.9787144804445842	0.01	32	0.7644972546044799	228.6155924797058
44	0.40197932191448565	0.8938869665513264	0.9793436091013946	0.01	32	0.764707072522728	228.69311213493347
45	0.39973685980668117	0.8918947258047604	0.9812309950718255	0.01	32	0.7639696725634827	228.45726871490479
46	0.39584850012487344	0.8949355143126769	0.9790290447729895	0.01	32	0.7641370152948692	228.50669598579407
47	0.3637361507989756	0.9017510747614553	0.9842717835797421	0.01	32	0.7642944943546053	228.5693747997284
48	0.3511421255711878	0.9062598301352627	0.9836426549229318	0.01	32	0.7643776155235775	228.58704257011414
49	0.3500703725347832	0.9079375065534235	0.9837475096990668	0.01	32	0.7643799287419654	228.59214091300964
50	0.34650769405698983	0.9105588759567999	0.9849009122365524	0.01	32	0.7638519169096165	228.43138074874878
51	0.27785053445168656	0.9271259305861382	0.9857397504456328	0.001	32	0.7652810800035662	228.84420704841614
52	0.24676033627303176	0.9353046031246723	0.9889902485058194	0.001	32	0.7643036866267788	228.5711486339569
53	0.21370951892120402	0.9477823214847436	0.9923456013421411	0.001	32	0.7632650994138176	228.24839091300964
54	0.20563542834115225	0.9475726119324736	0.9909824892523854	0.001	32	0.7644688891726593	228.61554312705994
55	0.20835924753543278	0.9476774667086085	0.9918213274614659	0.001	32	0.7635649143652773	228.34262251853943
56	0.19654263804590627	0.9497745622313096	0.9919261822376009	0.001	32	0.7634424796471229	228.32070803642273
57	0.19187903736726886	0.9520813673062808	0.992135891789871	0.001	32	0.7632634376602428	228.261953830719
58	0.18032445417105983	0.954493027157387	0.9936038586557617	0.001	32	0.7630204245398275	228.1851463317871
59	0.18949783602087855	0.950508545664255	0.9924504561182762	0.001	32	0.7635456829964118	228.33358645439148
60	0.17323326014542437	0.9570095417846283	0.9938135682080319	0.001	32	0.7631212269582078	228.2051703929901
61	0.1753870556161278	0.9572192513368984	0.9936038586557617	0.001	32	0.7626367707714987	228.06675457954407
62	0.17167563774406477	0.9584775086505191	0.9933941491034917	0.001	32	0.7628080781088227	228.46562576293945
63	0.16727117286158943	0.9596309111880046	0.9938135682080319	0.001	32	0.7626065562002635	228.05879187583923
64	0.1672379647809229	0.9608891685016252	0.9928698752228164	0.001	32	0.7779538121111815	232.6480712890625
65	0.16641276147963804	0.9580580895459788	0.9944426968648422	0.001	32	0.7636421205208055	228.36438059806824
66	0.15935447526775567	0.9600503302925448	0.9949669707455174	0.001	32	0.7630636572439137	228.19056749343872
67	0.16286526616794378	0.9584775086505191	0.9955960994023277	0.001	32	0.7625316983481315	228.03050756454468
68	0.1635955061267054	0.9591066373073294	0.9941281325364371	0.001	32	0.762124036068103	227.92218708992004
69	0.15428674497281378	0.9627765544720562	0.9938135682080319	0.001	32	0.7628985567635118	228.13805174827576
70	0.16076854061027912	0.9614134423823005	0.9944426968648422	0.001	32	0.7626412441100564	228.0752203464508
71	0.15238856131817743	0.9622522805913809	0.9953863898500577	0.001	32	0.7626426044515144	228.06010460853577
72	0.1518406504240753	0.9653979238754326	0.9943378420887071	0.001	32	0.7620949601648643	227.90952157974243
73	0.14583995825491625	0.9651882143231624	0.9955960994023277	0.001	32	0.7709116608801494	230.5443263053894
74	0.15072869687031884	0.9638251022334068	0.9948621159693825	0.001	32	0.7622505246994886	227.96023273468018
75	0.14536298422539923	0.9655027786515675	0.9950718255216525	0.001	32	0.7615839047575476	227.74518990516663
76	0.14518871869357913	0.9656076334277026	0.9951766802977876	0.001	32	0.7615572887918224	227.73647737503052
77	0.14175121951955688	0.9639299570095418	0.9945475516409773	0.001	32	0.7617566625410099	227.7977147102356
78	0.1464171627851056	0.9639299570095418	0.9954912446261928	0.001	32	0.7609987769238526	227.57419347763062
79	0.1316470670115089	0.9682290028310789	0.996225228059138	0.001	32	0.761464814278593	227.72135615348816
80	0.13947384377701846	0.9667610359651883	0.9938135682080319	0.001	32	0.7615125386611276	227.72971081733704
