epoch	loss	acc-top1	acc-top5	lr	batch	batch-time	epoch-time
26	1.1797733973866802	0.6841774142812205	0.8966131907308378	0.01	32	1.1963431898965484	357.7626893520355
27	1.1789857541988564	0.6802977875642235	0.8983957219251337	0.01	32	1.2388471584256278	370.48233461380005
28	1.105916000105018	0.6975988256265073	0.9094054734193142	0.01	32	1.2370817374226242	369.9373257160187
29	1.068082570954665	0.7081891580161477	0.912865681031771	0.01	32	1.1958252992917064	357.6144082546234
30	1.0794802388517915	0.708923141449093	0.9089860543147741	0.01	32	1.198356693803666	358.36993622779846
31	1.014650370647938	0.7259096151829716	0.9170598720771731	0.01	32	1.2858926962849289	384.52748441696167
32	0.9918867782487977	0.734717416378316	0.9182132746146587	0.01	32	1.2438170718508819	371.9662375450134
33	0.9620584593112206	0.7398553004089337	0.926706511481598	0.01	32	1.2411852209863057	371.18261551856995
34	0.9334822158037498	0.7454126035440914	0.9268113662577331	0.01	32	1.2389400547563432	370.4917232990265
35	0.9289214268812683	0.750445632798574	0.9285938974520289	0.01	32	1.2702029780001944	379.83872056007385
36	0.9178283232318614	0.7512844710076544	0.93048128342246	0.01	32	1.2899818284854443	385.75272035598755
37	0.8513859044559299	0.7674321065324525	0.936562860438293	0.01	32	1.2428114717221979	371.66444730758667
38	0.8425990264970976	0.7650204466813464	0.9391842298416693	0.01	32	1.3227514550837387	395.56311535835266
39	0.823683987901785	0.7723602810108	0.9403376323791549	0.01	32	1.2418831893831592	371.3810167312622
40	0.7924964031208682	0.782216629967495	0.946524064171123	0.01	32	1.2939618590683444	386.9526574611664
41	0.8040375066051021	0.7777078745936877	0.9417007444689106	0.01	32	1.2784078344453538	382.3083577156067
42	0.7586967334365324	0.7931215266855405	0.9486211596938241	0.01	32	1.242606995496463	371.6029586791992
43	0.7245925804522974	0.7977351368354828	0.9494599979029045	0.01	32	1.271951086146377	380.3721730709076
44	0.7378098429205583	0.7950089126559715	0.9498794170074447	0.01	32	1.2890099944876987	386.7894854545593
45	0.7103823281014454	0.8048652616126665	0.9513473838733354	0.01	32	1.2843041196714675	384.07211351394653
46	0.7165915447797893	0.8026633113138304	0.9502988361119848	0.01	32	1.255605523004181	376.93204855918884
47	0.6911932969350816	0.8110516934046346	0.954493027157387	0.01	32	1.2991511335341028	388.50760293006897
48	0.6708173601335108	0.8111565481807697	0.9577435252175737	0.01	32	1.2459470866914577	372.59048104286194
49	0.6832112282517697	0.8126245150466603	0.9539687532767117	0.01	32	1.2822687904970302	383.45044326782227
50	0.6353366330720674	0.8241585404215162	0.9619377162629758	0.01	32	1.2421114061987122	371.44609355926514
51	0.6272705364517287	0.8299255531089441	0.9615182971584356	0.01	32	1.234344979193697	369.11079597473145
52	0.625409762764597	0.8248925238544615	0.9615182971584356	0.01	32	1.2372436658993213	369.99496936798096
53	0.5956227514145571	0.8384187899758834	0.9652930690992975	0.01	32	1.2386454355756575	370.41002583503723
54	0.6080716786250087	0.8286672957953235	0.9634056831288665	0.01	32	1.2820440941431053	383.38996839523315
55	0.6165354530604066	0.8281430219146482	0.9618328614868408	0.01	32	1.239060042295169	370.53799319267273
56	0.5755605379140414	0.8434518192303659	0.964349376114082	0.01	32	1.240896639616593	371.0771486759186
57	0.5690867178117852	0.8441858026633113	0.9647687952186222	0.01	32	1.248028567004762	373.21300983428955
58	0.558366842660887	0.847541155499633	0.9682290028310789	0.01	32	1.237342080144978	370.0202794075012
59	0.5681764065275605	0.843556674006501	0.9651882143231624	0.01	32	1.2398358954235065	370.75854754447937
60	0.5541384985352682	0.8480654293803083	0.9644542308902171	0.01	32	1.2472416062817526	372.98362278938293
61	0.5341106896581946	0.8523644752018454	0.9672853098458635	0.01	32	1.2323177195711679	368.5120122432709
62	0.5190850970154353	0.8570829401279229	0.9707455174583203	0.01	32	1.2429217813804396	371.69711422920227
63	0.4955464242901382	0.8645276292335116	0.9707455174583203	0.01	32	1.237276064512323	370.00095319747925
64	0.5070733938550154	0.8605431477403795	0.9691726958162944	0.01	32	1.2370489441032793	369.9370059967041
65	0.4980751728879039	0.863269371919891	0.97032609835378	0.01	32	1.2425577361448155	371.58040165901184
66	0.5176416559390355	0.857502359232463	0.9675998741742686	0.01	32	1.2332636472772196	368.81049156188965
67	0.48717282720115607	0.865471322218727	0.9710600817867254	0.01	32	1.2362170705827185	369.88551449775696
68	0.47564583913677705	0.8689315298311838	0.976197965817343	0.01	32	1.2361651694894236	369.67900824546814
69	0.4820741333650995	0.8665198699800776	0.974310579846912	0.01	32	1.2367296888676773	369.83916330337524
70	0.4642871023411894	0.8697703680402642	0.9756736919366678	0.01	32	1.2002013128338052	358.9188015460968
71	0.4630274553149954	0.8736499947572612	0.9765125301457481	0.01	32	1.2420440525514227	371.46251106262207
72	0.43477060593085753	0.8779490405787984	0.9786096256684492	0.01	32	1.2458674700363823	372.5617632865906
73	0.45288271552501164	0.8738597043095313	0.9756736919366678	0.01	32	1.2351296163322933	369.3663146495819
74	0.43841208873635584	0.88109468386285	0.9774562231309636	0.01	32	1.1983191871324113	358.3626801967621
75	0.4335076640183988	0.8791024431162839	0.9773513683548286	0.01	32	1.2362849034593257	369.69702553749084
76	0.4522664016230846	0.8745936877424767	0.9763028205934781	0.01	32	1.2274758648314206	367.0677034854889
77	0.43131069203549066	0.8798364265492293	0.9792387543252595	0.01	32	1.1987940061052507	358.4793031215668
78	0.42481440448830987	0.8818286672957953	0.9800775925343399	0.01	32	1.2010317614245973	359.1654176712036
79	0.41441689710566065	0.8826675055048757	0.9799727377582049	0.01	32	1.2352267507725336	369.447918176651
80	0.402070404661518	0.8894830659536542	0.9812309950718255	0.01	32	1.2007278742200156	359.07582902908325
81	0.3185587971293227	0.9160113243158226	0.9862640243263081	0.001	32	1.189594925845347	355.73271560668945
82	0.2696895945855903	0.9299570095417846	0.988151410296739	0.001	32	1.2026780217786297	359.6603436470032
83	0.25675100488733715	0.9340463458110517	0.9909824892523854	0.001	32	1.1990095245399603	358.606397151947
84	0.25058947924961644	0.9354094579008074	0.9903533605955751	0.001	32	1.1952199130552668	357.41665601730347
85	0.24442774071762918	0.9384502464087239	0.9888853937296844	0.001	32	1.2411422562041012	371.14215326309204
86	0.24412824978327943	0.9378211177519136	0.9896193771626297	0.001	32	1.238805374572907	370.4547793865204
87	0.2283780795542639	0.9430638565586662	0.9914019083569257	0.001	32	1.1991324592194827	358.5966238975525
88	0.2221144235420367	0.944531823424557	0.9899339414910349	0.001	32	1.203884308952153	360.0045940876007
89	0.22642559168710516	0.9437978399916116	0.9888853937296844	0.001	32	1.2006966485626323	359.063844203949
90	0.21609063266995343	0.946524064171123	0.9910873440285205	0.001	32	1.2348608252994193	369.26829051971436
91	0.21706079419233945	0.9461046450665828	0.9907727797001153	0.001	32	1.2328889505520313	368.70141983032227
92	0.20776310194034903	0.9461046450665828	0.9932892943273566	0.001	32	1.238238896813281	370.2851610183716
93	0.21703852799199494	0.9447415329768271	0.9904582153717102	0.001	32	1.250049719443688	373.81208324432373
94	0.21202636282561746	0.9461046450665828	0.9907727797001153	0.001	32	1.1972676025186495	358.0379755496979
95	0.21608925975692764	0.9444269686484219	0.9903533605955751	0.001	32	1.205151811491287	360.4247488975525
96	0.20671724515652723	0.9496697074551745	0.9908776344762504	0.001	32	1.2036497505213504	359.9288284778595
97	0.20069317459197644	0.950508545664255	0.9914019083569257	0.001	32	1.2037967718564546	359.9872908592224
98	0.20063043058174793	0.9506134004403901	0.992031037013736	0.001	32	1.2031967336916205	359.8202669620514
99	0.19294011069129094	0.9502988361119848	0.994232987312572	0.001	32	1.2017997323868665	359.39341855049133
100	0.19920566830230582	0.9498794170074447	0.9908776344762504	0.001	32	1.203003871401018	360.42968344688416
