epoch	loss	acc-top1	lr	batch	batch-time	epoch-time
32	0.40044487997739003	0.8333333333333334	0.001	2	1.5403349592228128	152.5241916179657
33	0.44903132921517497	0.7575757575757576	0.001	2	1.5480065995996648	153.2802734375
34	0.3925314112143083	0.7828282828282829	0.001	2	1.5045218853035358	148.97758793830872
35	0.3978345406175864	0.8131313131313131	0.001	2	1.4836723419150921	146.90874457359314
36	0.4572959653656892	0.7676767676767676	0.001	2	1.5181269356698701	150.32407021522522
37	0.41115927485504533	0.7878787878787878	0.001	2	1.5363556857060905	152.14029908180237
38	0.4743089624727615	0.7474747474747475	0.001	2	1.5150276892112964	150.02374362945557
39	0.3722762402259942	0.797979797979798	0.001	2	1.5345692730913258	151.9536771774292
40	0.32707614037725663	0.8282828282828283	0.001	2	1.5511976492525352	153.60317969322205
41	0.41351498527960345	0.797979797979798	0.001	2	1.5420182859054719	152.68798303604126
42	0.390889261106048	0.7727272727272727	0.001	2	1.509615507992831	149.49637174606323
43	0.38798354310218736	0.7777777777777778	0.001	2	1.5305102810715183	151.56395626068115
44	0.33702172263704167	0.8282828282828283	0.001	2	1.4721573603273643	145.78471088409424
45	0.3900594717324382	0.7828282828282829	0.001	2	1.4734858045674333	145.90380239486694
46	0.34094882161930357	0.8333333333333334	0.001	2	1.4704187253508905	145.6144082546234
47	0.3194492832578794	0.8383838383838383	0.001	2	1.4698442666217535	145.54072499275208
48	0.35830947816973985	0.8434343434343434	0.001	2	1.471453136867947	145.71806740760803
49	0.2693561414877574	0.898989898989899	0.001	2	1.4701299041208595	145.5858998298645
50	0.268672801930495	0.8888888888888888	0.001	2	1.4712483112258141	145.68567776679993
51	0.25397976781382703	0.898989898989899	0.001	2	1.469872534877122	145.56108164787292
52	0.2552964828833185	0.8787878787878788	0.001	2	1.4729360618976632	145.86289191246033
53	0.2538188473142759	0.9292929292929293	0.001	2	1.4736532707407017	145.93510818481445
54	0.26844530635409886	0.9040404040404041	0.001	2	1.4713275817909626	145.69495630264282
55	0.24287191063466698	0.9141414141414141	0.001	2	1.4699451489882036	145.55384182929993
56	0.22752354873551262	0.9343434343434344	0.001	2	1.4672968050446173	145.30672073364258
57	0.24139703162992843	0.9090909090909091	0.001	2	1.4701483707235317	145.58655762672424
58	0.1631914365171182	0.9797979797979798	0.001	2	1.4689279132419162	145.46846771240234
59	0.1689972531313848	0.9494949494949495	0.001	2	1.4731798292410494	145.87293004989624
60	0.14955501092804802	0.9646464646464646	0.001	2	1.4703618372329559	145.6103219985962
61	0.14245929952823755	0.9646464646464646	0.001	2	1.4721459981166956	145.76977705955505
62	0.15590793827567437	0.9646464646464646	0.001	2	1.469368616739909	145.5072181224823
63	0.16180984751142638	0.9646464646464646	0.001	2	1.4685049370081737	145.41742038726807
64	0.09770949832116714	1.0	0.001	2	1.4707785495603927	145.64979577064514
65	0.16719279475886412	0.9595959595959596	0.001	2	1.473650816715125	145.9314136505127
66	0.14186139209101897	0.9747474747474747	0.001	2	1.47125517479097	145.69052624702454
67	0.14640235690155415	0.9646464646464646	0.001	2	1.46901118875754	145.47438836097717
68	0.11259860161579016	0.9848484848484849	0.001	2	1.469139241208934	145.4824206829071
69	0.09580079022080007	0.9848484848484849	0.001	2	1.4706543407054862	145.64017939567566
70	0.12453445220234419	0.9595959595959596	0.001	2	1.4718457014873774	145.75627255439758
71	0.1326046733543126	0.9696969696969697	0.001	2	1.4715688180441808	145.72502613067627
72	0.11088016930252614	0.9848484848484849	0.001	2	1.473631456644848	145.916157245636
73	0.07997505141027046	0.9949494949494949	0.001	2	1.471310145927198	145.68772792816162
74	0.06596567052783388	1.0	0.001	2	1.469105763868852	145.4834132194519
75	0.07226946919855445	1.0	0.001	2	1.469614079504302	145.52147006988525
76	0.1223850277337161	0.9747474747474747	0.001	2	1.4706009782926002	145.628436088562
77	0.058088794501140864	0.9949494949494949	0.001	2	1.4713910276239568	145.71106481552124
78	0.060361995239450475	1.0	0.001	2	1.4695322609911061	145.51117873191833
79	0.047205900303041094	1.0	0.001	2	1.4730748672678013	145.86516880989075
80	0.046621601990979124	1.0	0.001	2	1.4713468190395471	145.69327473640442
81	0.05249255895614624	0.9949494949494949	0.001	2	1.471220582422584	145.6972827911377
82	0.04198530075525997	1.0	0.001	2	1.471182907470549	145.6903817653656
83	0.039439176068161476	1.0	0.001	2	1.4692460792233246	145.49580001831055
84	0.03665963507661916	1.0	0.001	2	1.4683032686060125	145.39243698120117
85	0.03693022571428858	1.0	0.001	2	1.4704250422391025	145.6166889667511
86	0.03821374852247913	1.0	0.001	2	1.469271683933759	145.4845836162567
87	0.03982478922063654	1.0	0.001	2	1.472627271305431	145.83533883094788
88	0.028733378708964648	1.0	0.001	2	1.473149639187437	145.88447093963623
89	0.03760651205525254	1.0	0.001	2	1.4703449119221081	145.60457563400269
90	0.028267599717535154	1.0	0.001	2	1.4707928161428432	145.63850045204163
91	0.029365600359560262	1.0	0.001	2	1.4713610350483595	145.70441126823425
92	0.02467002651908181	1.0	0.001	2	1.469980861201431	145.55793404579163
93	0.02277253553120777	1.0	0.001	2	1.4708589399703826	145.654855966568
94	0.023689477732687286	1.0	0.001	2	1.4718897848418264	145.7450659275055
95	0.029532841359726107	1.0	0.001	2	1.471090711728491	145.66801381111145
96	0.025139405871882584	1.0	0.001	2	1.4717904630333487	145.73213863372803
97	0.02535023231699009	1.0	0.001	2	1.4700520231266214	145.5746922492981
98	0.02087746485315188	1.0	0.001	2	1.4713972481814297	145.70737385749817
99	0.022258992146964026	1.0	0.001	2	1.4728816591127953	145.85302782058716
100	0.020041208074550437	1.0	0.001	2	1.4716156299668128	145.7190945148468
