epoch	loss	acc-top1	acc-top5	lr	batch	batch-time	epoch-time
28	1.160743497684715	0.6869036384607319	0.9005976722239698	0.01	32	0.7495101925521391	224.1243679523468
29	1.1173941144856239	0.6992765020446682	0.9047918632693719	0.01	32	0.7383427938888703	220.7874903678894
30	1.1162962037536774	0.6979133899549125	0.9052112823739121	0.01	32	0.7394921213488116	221.131356716156
31	1.0636918501020465	0.7093425605536332	0.9145433574499319	0.01	32	0.7397190296530325	221.1977698802948
32	1.0112351025752055	0.7249659221977561	0.9174792911817133	0.01	32	0.7437460199247634	222.40240287780762
33	0.9848103369258542	0.7352416902589913	0.9239802873020866	0.01	32	0.7434862154383325	222.32343077659607
34	0.9599708644326558	0.7285309845863479	0.9270210758100031	0.01	32	0.7442931833873225	222.5644977092743
35	0.9412959619701889	0.746461151305442	0.9266016567054629	0.01	32	0.7665954298000272	229.23295426368713
36	0.9341290853827757	0.7442592010066058	0.9277550592429485	0.01	32	0.7694650828639001	230.08714032173157
37	0.9030303549089059	0.7538009856348956	0.9321589598406207	0.01	32	0.7860799298238594	235.06139540672302
38	0.885605614828066	0.7593582887700535	0.9313201216315403	0.01	32	0.7681321746928237	229.69163417816162
39	0.8500339391159789	0.7691097829506134	0.9396036489462095	0.01	32	0.7636194380629422	228.34916424751282
40	0.8344109815109747	0.7706826045926392	0.9355143126769424	0.01	32	0.7642674342445706	228.5400321483612
41	0.8024873497526863	0.7817972108629548	0.9424347279018559	0.01	32	0.765529572764368	228.92017889022827
42	0.8115180958938558	0.7788612771311734	0.942749292230261	0.01	32	0.7658604913730686	229.01888608932495
43	0.774559407860675	0.7873545139981126	0.9446366782006921	0.01	32	0.765769580534868	228.98703360557556
44	0.7791472981282846	0.7849428541470064	0.9473629023802034	0.01	32	0.7652637886761822	228.84032368659973
45	0.7656871245269119	0.7903953025060292	0.942539582677991	0.01	32	0.7656315393671144	228.95104312896729
46	0.7191513347415738	0.7992031037013736	0.9530250602914963	0.01	32	0.7668952192351172	229.32966995239258
47	0.7023119976951276	0.8064380832546922	0.9523959316346859	0.01	32	0.767338660249742	229.45734691619873
48	0.7086052483603353	0.8081157596728531	0.9534444793960365	0.01	32	0.7679994241848438	229.65161156654358
49	0.6927727630981625	0.8106322743000943	0.9529202055153613	0.01	32	0.7684190919168019	229.7828278541565
50	0.706116431237167	0.8049701163888016	0.9548075914857922	0.01	32	0.7685737458359836	229.82985925674438
51	0.6500051331817572	0.817867253853413	0.9580580895459788	0.01	32	0.7999013961358213	239.1967465877533
52	0.6471779132721821	0.8194400754954388	0.9593163468595994	0.01	32	0.7984963476059828	238.77202248573303
53	0.620849208835787	0.8299255531089441	0.9636153926811366	0.01	32	0.7751772914044435	231.80698561668396
54	0.6329783835325574	0.8214323162420049	0.9607843137254902	0.01	32	0.7707473522045939	230.4738028049469
55	0.6260135509288572	0.823739121316976	0.9602600398448149	0.01	32	0.8018152729723366	239.76488280296326
56	0.6195550635886715	0.8311838104225647	0.9586872182027891	0.01	32	0.8012647341725021	239.60967540740967
57	0.5888607034246239	0.8361119849009122	0.9639299570095418	0.01	32	0.8014274704017766	239.6522617340088
58	0.5837522233771217	0.8379993708713432	0.9666561811890532	0.01	32	0.7979486482996606	238.61071872711182
59	0.5579797397360332	0.8493236866939289	0.9637202474572717	0.01	32	0.79840085578204	238.74368333816528
60	0.5568161485729396	0.845548914753067	0.9658173429799728	0.01	32	0.7732526163592386	231.23239874839783
61	0.5787673744500852	0.8427178357974205	0.9641396665618119	0.01	32	0.7715607407101022	230.72013235092163
62	0.5521464485835639	0.8473314459473629	0.9695921149208346	0.01	32	0.767854181021751	229.61467027664185
63	0.5471130707384694	0.849638251022334	0.9669707455174583	0.01	32	0.7715760337867864	230.72436952590942
64	0.5240973280300394	0.8590751808744889	0.9691726958162944	0.01	32	0.7731670121285429	231.2057750225067
65	0.5265016502787561	0.8556149732620321	0.97032609835378	0.01	32	0.7768068273729305	232.29429054260254
66	0.5059169019757295	0.8565586662472475	0.9710600817867254	0.01	32	0.7742852072253275	231.54042744636536
67	0.5237775560918814	0.8559295375904372	0.9689629862640243	0.01	32	0.7704614612171083	230.39004373550415
68	0.49899671431968734	0.8610674216210549	0.9741008702946419	0.01	32	0.7707814651986827	230.49169993400574
69	0.4907332044659239	0.8659955960994024	0.9705358079060501	0.01	32	0.7755779008004179	231.92151951789856
70	0.4900875690536603	0.865471322218727	0.9713746461151306	0.01	32	0.7655414594057013	228.92335152626038
71	0.4846062044233874	0.865366467442592	0.9737863059662367	0.01	32	0.761284230146121	227.65116548538208
72	0.4704283346004352	0.8671489986368879	0.9741008702946419	0.01	32	0.7637729836148163	228.38965964317322
73	0.47814629364653655	0.8700849323686694	0.9736814511901017	0.01	32	0.7620188185203833	227.86332750320435
74	0.46649898247260324	0.8707140610254797	0.976407675369613	0.01	32	0.761926199680188	227.8458547592163
75	0.45504645885280737	0.8757470902799622	0.974415434623047	0.01	32	0.7650125656638257	228.76698303222656
76	0.4523326276395385	0.8740694138618014	0.9758834014889378	0.01	32	0.7697868331220238	230.18880653381348
77	0.42784535926106065	0.8817238125196603	0.9766173849218832	0.01	32	0.7579517029599602	226.65480422973633
78	0.4589271625408002	0.8737548495333962	0.9757785467128027	0.01	32	0.763550094936205	228.32450318336487
79	0.41721225437333503	0.8846597462514417	0.9772465135786935	0.01	32	0.7649046912241142	228.73595881462097
80	0.4088295114556611	0.8858131487889274	0.9799727377582049	0.01	32	0.8040749380819774	240.44649696350098
81	0.33634868532628576	0.9111880046136102	0.9835378001467967	0.001	32	0.7647308386289157	228.67735648155212
82	0.2840122956080645	0.9261822376009228	0.9864737338785782	0.001	32	0.7741460760301571	231.498877286911
83	0.2653979620144054	0.9295375904372444	0.9894096676103596	0.001	32	0.7664754071761932	229.21144843101501
84	0.24822881360017518	0.9368774247666981	0.99003879626717	0.001	32	0.7984478999938455	238.7693066596985
85	0.2542530453603848	0.9327880884974311	0.9874174268637936	0.001	32	0.7675021484145352	229.52055716514587
86	0.2524644675289321	0.9355143126769424	0.9885708294012793	0.001	32	0.773254102687772	231.23718118667603
87	0.2503539824168287	0.9312152668554052	0.9890951032819545	0.001	32	0.7770828060481859	232.37077641487122
88	0.22891603021660703	0.9401279228268847	0.9907727797001153	0.001	32	0.8158383401341263	243.96186542510986
89	0.22962478922887633	0.9444269686484219	0.9903533605955751	0.001	32	0.8055645215471453	240.8927743434906
90	0.23390044723027556	0.940757051483695	0.9902485058194401	0.001	32	0.769486275803684	230.10749459266663
91	0.217222280143329	0.9452658068575024	0.9912970535807906	0.001	32	0.7774520263225339	232.48815894126892
92	0.23127374574549858	0.9414910349166404	0.9902485058194401	0.001	32	0.7720108239547067	230.85656809806824
93	0.20993923363451114	0.9473629023802034	0.992240746566006	0.001	32	0.767552306420827	229.5326282978058
94	0.2197530930854995	0.9412813253643704	0.992240746566006	0.001	32	0.7585613025869414	226.8368170261383
95	0.2212354595635914	0.9454755164097725	0.9902485058194401	0.001	32	0.7582635321346015	226.7560601234436
96	0.21877263499041255	0.9411764705882353	0.9914019083569257	0.001	32	0.7556557846707245	225.96708798408508
97	0.2092771844142911	0.9482017405892839	0.9924504561182762	0.001	32	0.7545710335607114	225.64725375175476
98	0.20469553195368984	0.9464192093949879	0.9926601656705463	0.001	32	0.7539414936882197	225.45387721061707
99	0.21358945697961618	0.944531823424557	0.9918213274614659	0.001	32	0.7673011129117729	229.45525670051575
100	0.21751713785245708	0.9439026947677467	0.9912970535807906	0.001	32	0.7542898766571862	225.56372714042664
