epoch	loss	acc-top1	lr	batch	batch-time	epoch-time
29	0.4022372569700684	0.803030303030303	0.001	2	1.4612578671387952	144.6919448375702
30	0.4796630020695503	0.7474747474747475	0.001	2	1.4614842395589809	144.71955800056458
31	0.44036693163592405	0.7474747474747475	0.001	2	1.4615869040441032	144.72923755645752
32	0.45183458352329753	0.7676767676767676	0.001	2	1.4622800904090958	144.80876421928406
33	0.39734851742031596	0.7727272727272727	0.001	2	1.461371949224761	144.70405459403992
34	0.38141065414505776	0.7929292929292929	0.001	2	1.4614929213668362	144.72970914840698
35	0.3655227552158664	0.8131313131313131	0.001	2	1.4604991999539463	144.61959743499756
36	0.3994389396123212	0.797979797979798	0.001	2	1.4624806871317855	144.82638359069824
37	0.3990711551724058	0.7828282828282829	0.001	2	1.461496519319939	144.73256492614746
38	0.38778709793331645	0.7929292929292929	0.001	2	1.4603922391178632	144.62360072135925
39	0.3791220946745439	0.7828282828282829	0.001	2	1.4598042266537445	144.56306838989258
40	0.3423843100817517	0.8080808080808081	0.001	2	1.4610426040610882	144.67253017425537
41	0.3687938825048582	0.8282828282828283	0.001	2	1.4614962231029163	144.73253560066223
42	0.3310357937307069	0.8484848484848485	0.001	2	1.4602607091267903	144.60216426849365
43	0.3432683770102684	0.8383838383838383	0.001	2	1.4614695467130103	144.72726774215698
44	0.3237863911522759	0.8484848484848485	0.001	2	1.462445991207855	144.8200445175171
45	0.29309202384467076	0.8636363636363636	0.001	2	1.460288440338289	144.59813356399536
46	0.29750761148905513	0.8888888888888888	0.001	2	1.4631099291522094	144.87570762634277
47	0.28749907197374286	0.8787878787878788	0.001	2	1.461379841120556	144.7036533355713
48	0.2590931500449325	0.9191919191919192	0.001	2	1.4628655067597978	144.8484218120575
49	0.30081635352337	0.8636363636363636	0.001	2	1.4620758379348602	144.78552150726318
50	0.24641534234538223	0.9343434343434344	0.001	2	1.4608870853077283	144.6572322845459
51	0.19458461078730496	0.9444444444444444	0.001	2	1.4623230033450656	144.79829454421997
52	0.21369784378042125	0.9393939393939394	0.001	2	1.4621393198918815	144.7805049419403
53	0.186410480978513	0.9747474747474747	0.001	2	1.460178635337136	144.59755730628967
54	0.22709747366230898	0.9343434343434344	0.001	2	1.4612516610309332	144.6936023235321
55	0.1586474044756456	0.9595959595959596	0.001	2	1.4601553738719286	144.59513330459595
56	0.17589479955759915	0.9494949494949495	0.001	2	1.4617938634121057	144.75870943069458
57	0.1889590759470005	0.9444444444444444	0.001	2	1.4607460450644445	144.65367794036865
58	0.15704278060884186	0.9696969696969697	0.001	2	1.4597392852860267	144.55531311035156
59	0.13664242233892884	0.9848484848484849	0.001	2	1.462291505601671	144.79706287384033
60	0.14249159320436341	0.9797979797979798	0.001	2	1.4611743459797868	144.6926167011261
61	0.11280194376454208	0.9949494949494949	0.001	2	1.4625278121293193	144.8163571357727
62	0.10212059635104555	1.0	0.001	2	1.4605277403436525	144.6416289806366
63	0.10914403200149536	1.0	0.001	2	1.4601604240109223	144.5814344882965
64	0.07096733950605297	1.0	0.001	2	1.4603232181433476	144.61407041549683
65	0.0684521303634451	0.9949494949494949	0.001	2	1.4605267529535775	144.61982679367065
66	0.06500311903279236	1.0	0.001	2	1.4599896320188888	144.5764718055725
67	0.08407155040538672	0.98989898989899	0.001	2	1.4615320870370576	144.73371529579163
68	0.0850297784564471	0.9949494949494949	0.001	2	1.4609325076594497	144.66206526756287
69	0.09021167622672187	0.98989898989899	0.001	2	1.4525483377052075	143.84309267997742
70	0.0766727484837927	0.9949494949494949	0.001	2	1.5419672474716648	152.70160579681396
71	0.047684441311190824	1.0	0.001	2	1.541926545326156	152.69009613990784
72	0.05951092098698472	1.0	0.001	2	1.5414801920303192	152.63956809043884
73	0.05165252510947411	1.0	0.001	2	1.5427699931944259	152.76294088363647
74	0.04741978374394504	1.0	0.001	2	1.5404447280999385	152.53425574302673
75	0.053440391415297384	1.0	0.001	2	1.541793486084601	152.6782774925232
76	0.03966169254948394	1.0	0.001	2	1.5422082621641833	152.72409296035767
77	0.0429599748717414	1.0	0.001	2	1.4539197502714214	143.9661386013031
78	0.043662439693104134	1.0	0.001	2	1.453159707965273	143.891587972641
79	0.04825283120376895	1.0	0.001	2	1.458567703613127	144.4259946346283
80	0.043693060525740034	1.0	0.001	2	1.4574102584761803	144.32878804206848
81	0.029873154982171878	1.0	0.001	2	1.4564680402929133	144.23129081726074
82	0.033049011471295596	1.0	0.001	2	1.4579685553155763	144.37793040275574
83	0.03383703544886425	1.0	0.001	2	1.4571269329148109	144.2827832698822
84	0.026903104902517915	1.0	0.001	2	1.4547576591221973	144.04613661766052
85	0.02656544368676465	1.0	0.001	2	1.457598551355227	144.3461194038391
86	0.03268491920798716	1.0	0.001	2	1.45726643186627	144.3102843761444
87	0.027083163309578943	1.0	0.001	2	1.4587520059913095	144.4422571659088
88	0.022547379888669408	1.0	0.001	2	1.4573977884620126	144.3105480670929
89	0.02803542607962483	1.0	0.001	2	1.4573676200828167	144.30973720550537
90	0.025559284470298073	1.0	0.001	2	1.4568861470077976	144.2749171257019
91	0.03781738245125973	1.0	0.001	2	1.4573079191073022	144.301819562912
92	0.028766828052925342	1.0	0.001	2	1.4575952568439523	144.32775354385376
93	0.02338821418357618	1.0	0.001	2	1.4577079445424705	144.35133814811707
94	0.10524831998227822	0.9646464646464646	0.001	2	1.4590988688998752	144.4809000492096
95	0.25545869903130963	0.9191919191919192	0.001	2	1.4580814742078685	144.3789930343628
96	0.2313278949621952	0.9090909090909091	0.001	2	1.4584065278371174	144.41265773773193
97	0.18218233579336995	0.9292929292929293	0.001	2	1.4572286918909862	144.294184923172
98	0.13183480742001774	0.9595959595959596	0.001	2	1.4551233402406327	144.10019397735596
99	0.06639330886831188	0.98989898989899	0.001	2	1.4572190636336202	144.29384398460388
100	0.062026883014524824	0.98989898989899	0.001	2	1.4563835943588104	144.2273690700531
